cod_mun;Município;dom;int;classes_voos_dom_2019;classes_voos_int_2019
3521903;itajobi;0;0;1 - sem passageiros;1 - sem passageiros
3522000;itaju;0;0;1 - sem passageiros;1 - sem passageiros
3522109;itanhaém;0;0;1 - sem passageiros;1 - sem passageiros
3522158;itaoca;0;0;1 - sem passageiros;1 - sem passageiros
3522208;itapecerica da serra;0;0;1 - sem passageiros;1 - sem passageiros
3522307;itapetininga;0;0;1 - sem passageiros;1 - sem passageiros
3522406;itapeva;0;0;1 - sem passageiros;1 - sem passageiros
3522505;itapevi;0;0;1 - sem passageiros;1 - sem passageiros
3522604;itapira;0;0;1 - sem passageiros;1 - sem passageiros
3522653;itapirapuã paulista;0;0;1 - sem passageiros;1 - sem passageiros
3522703;itápolis;0;0;1 - sem passageiros;1 - sem passageiros
3522802;itaporanga;0;0;1 - sem passageiros;1 - sem passageiros
3522901;itapuí;0;0;1 - sem passageiros;1 - sem passageiros
3523008;itapura;0;0;1 - sem passageiros;1 - sem passageiros
3523107;itaquaquecetuba;0;0;1 - sem passageiros;1 - sem passageiros
3523206;itararé;0;0;1 - sem passageiros;1 - sem passageiros
3523305;itariri;0;0;1 - sem passageiros;1 - sem passageiros
3523404;itatiba;0;0;1 - sem passageiros;1 - sem passageiros
3523503;itatinga;0;0;1 - sem passageiros;1 - sem passageiros
3523602;itirapina;0;0;1 - sem passageiros;1 - sem passageiros
3523701;itirapuã;0;0;1 - sem passageiros;1 - sem passageiros
3523800;itobi;0;0;1 - sem passageiros;1 - sem passageiros
3523909;itu;0;0;1 - sem passageiros;1 - sem passageiros
3524006;itupeva;0;0;1 - sem passageiros;1 - sem passageiros
3524105;ituverava;0;0;1 - sem passageiros;1 - sem passageiros
3524204;jaborandi;0;0;1 - sem passageiros;1 - sem passageiros
3524303;jaboticabal;0;0;1 - sem passageiros;1 - sem passageiros
3524402;jacareí;0;0;1 - sem passageiros;1 - sem passageiros
3524501;jaci;0;0;1 - sem passageiros;1 - sem passageiros
3524600;jacupiranga;0;0;1 - sem passageiros;1 - sem passageiros
3524709;jaguariúna;0;0;1 - sem passageiros;1 - sem passageiros
3524808;jales;0;0;1 - sem passageiros;1 - sem passageiros
3524907;jambeiro;0;0;1 - sem passageiros;1 - sem passageiros
3525003;jandira;0;0;1 - sem passageiros;1 - sem passageiros
3525102;jardinópolis;0;0;1 - sem passageiros;1 - sem passageiros
3525201;jarinu;0;0;1 - sem passageiros;1 - sem passageiros
3525300;jaú;0;0;1 - sem passageiros;1 - sem passageiros
3525409;jeriquara;0;0;1 - sem passageiros;1 - sem passageiros
3525508;joanópolis;0;0;1 - sem passageiros;1 - sem passageiros
3525607;joão ramalho;0;0;1 - sem passageiros;1 - sem passageiros
3525706;josé bonifácio;0;0;1 - sem passageiros;1 - sem passageiros
3525805;júlio mesquita;0;0;1 - sem passageiros;1 - sem passageiros
3525854;jumirim;0;0;1 - sem passageiros;1 - sem passageiros
3525904;jundiaí;88;0;2 - até 1.000;1 - sem passageiros
3526001;junqueirópolis;0;0;1 - sem passageiros;1 - sem passageiros
3526100;juquiá;0;0;1 - sem passageiros;1 - sem passageiros
3526209;juquitiba;0;0;1 - sem passageiros;1 - sem passageiros
3526308;lagoinha;0;0;1 - sem passageiros;1 - sem passageiros
3526407;laranjal paulista;0;0;1 - sem passageiros;1 - sem passageiros
3526506;lavínia;0;0;1 - sem passageiros;1 - sem passageiros
3526605;lavrinhas;0;0;1 - sem passageiros;1 - sem passageiros
3526704;leme;0;0;1 - sem passageiros;1 - sem passageiros
3526803;lençóis paulista;0;0;1 - sem passageiros;1 - sem passageiros
3526902;limeira;0;0;1 - sem passageiros;1 - sem passageiros
3527009;lindóia;0;0;1 - sem passageiros;1 - sem passageiros
3527108;lins;0;0;1 - sem passageiros;1 - sem passageiros
3527207;lorena;0;0;1 - sem passageiros;1 - sem passageiros
3527256;lourdes;0;0;1 - sem passageiros;1 - sem passageiros
3527306;louveira;0;0;1 - sem passageiros;1 - sem passageiros
3527405;lucélia;0;0;1 - sem passageiros;1 - sem passageiros
3527504;lucianópolis;0;0;1 - sem passageiros;1 - sem passageiros
3527603;luís antônio;0;0;1 - sem passageiros;1 - sem passageiros
3527702;luiziânia;0;0;1 - sem passageiros;1 - sem passageiros
3527801;lupércio;0;0;1 - sem passageiros;1 - sem passageiros
3527900;lutécia;0;0;1 - sem passageiros;1 - sem passageiros
3528007;macatuba;0;0;1 - sem passageiros;1 - sem passageiros
3528106;macaubal;0;0;1 - sem passageiros;1 - sem passageiros
3528205;macedônia;0;0;1 - sem passageiros;1 - sem passageiros
3528304;magda;0;0;1 - sem passageiros;1 - sem passageiros
3528403;mairinque;0;0;1 - sem passageiros;1 - sem passageiros
3528502;mairiporã;0;0;1 - sem passageiros;1 - sem passageiros
3528601;manduri;0;0;1 - sem passageiros;1 - sem passageiros
3528700;marabá paulista;0;0;1 - sem passageiros;1 - sem passageiros
3528809;maracaí;0;0;1 - sem passageiros;1 - sem passageiros
3528858;marapoama;0;0;1 - sem passageiros;1 - sem passageiros
3528908;mariápolis;0;0;1 - sem passageiros;1 - sem passageiros
3529005;marília;33322;0;4 - de 10.001 até 100.000;1 - sem passageiros
3529104;marinópolis;0;0;1 - sem passageiros;1 - sem passageiros
3529203;martinópolis;0;0;1 - sem passageiros;1 - sem passageiros
3529302;matão;0;0;1 - sem passageiros;1 - sem passageiros
3529401;mauá;0;0;1 - sem passageiros;1 - sem passageiros
3529500;mendonça;0;0;1 - sem passageiros;1 - sem passageiros
3529609;meridiano;0;0;1 - sem passageiros;1 - sem passageiros
3529658;mesópolis;0;0;1 - sem passageiros;1 - sem passageiros
3529708;miguelópolis;0;0;1 - sem passageiros;1 - sem passageiros
3529807;mineiros do tietê;0;0;1 - sem passageiros;1 - sem passageiros
3529906;miracatu;0;0;1 - sem passageiros;1 - sem passageiros
3530003;mira estrela;0;0;1 - sem passageiros;1 - sem passageiros
3530102;mirandópolis;0;0;1 - sem passageiros;1 - sem passageiros
3530201;mirante do paranapanema;0;0;1 - sem passageiros;1 - sem passageiros
3530300;mirassol;0;0;1 - sem passageiros;1 - sem passageiros
3530409;mirassolândia;0;0;1 - sem passageiros;1 - sem passageiros
3530508;mococa;0;0;1 - sem passageiros;1 - sem passageiros
3530607;mogi das cruzes;0;0;1 - sem passageiros;1 - sem passageiros
3530706;mogi guaçu;0;0;1 - sem passageiros;1 - sem passageiros
3530805;mogi mirim;0;0;1 - sem passageiros;1 - sem passageiros
3530904;mombuca;0;0;1 - sem passageiros;1 - sem passageiros
3531001;monções;0;0;1 - sem passageiros;1 - sem passageiros
3531100;mongaguá;0;0;1 - sem passageiros;1 - sem passageiros
3531209;monte alegre do sul;0;0;1 - sem passageiros;1 - sem passageiros
3531308;monte alto;0;0;1 - sem passageiros;1 - sem passageiros
3531407;monte aprazível;0;0;1 - sem passageiros;1 - sem passageiros
3531506;monte azul paulista;0;0;1 - sem passageiros;1 - sem passageiros
3531605;monte castelo;0;0;1 - sem passageiros;1 - sem passageiros
3531704;monteiro lobato;0;0;1 - sem passageiros;1 - sem passageiros
3531803;monte mor;0;0;1 - sem passageiros;1 - sem passageiros
3531902;morro agudo;0;0;1 - sem passageiros;1 - sem passageiros
3532009;morungaba;0;0;1 - sem passageiros;1 - sem passageiros
3532058;motuca;0;0;1 - sem passageiros;1 - sem passageiros
3532108;murutinga do sul;0;0;1 - sem passageiros;1 - sem passageiros
3532157;nantes;0;0;1 - sem passageiros;1 - sem passageiros
3532207;narandiba;0;0;1 - sem passageiros;1 - sem passageiros
3532306;natividade da serra;0;0;1 - sem passageiros;1 - sem passageiros
3532405;nazaré paulista;0;0;1 - sem passageiros;1 - sem passageiros
3532504;neves paulista;0;0;1 - sem passageiros;1 - sem passageiros
3532603;nhandeara;0;0;1 - sem passageiros;1 - sem passageiros
3532702;nipoã;0;0;1 - sem passageiros;1 - sem passageiros
3532801;nova aliança;0;0;1 - sem passageiros;1 - sem passageiros
3532827;nova campina;0;0;1 - sem passageiros;1 - sem passageiros
3532843;nova canaã paulista;0;0;1 - sem passageiros;1 - sem passageiros
3532868;nova castilho;0;0;1 - sem passageiros;1 - sem passageiros
3532900;nova europa;0;0;1 - sem passageiros;1 - sem passageiros
3533007;nova granada;0;0;1 - sem passageiros;1 - sem passageiros
3533106;nova guataporanga;0;0;1 - sem passageiros;1 - sem passageiros
3533205;nova independência;0;0;1 - sem passageiros;1 - sem passageiros
3533254;novais;0;0;1 - sem passageiros;1 - sem passageiros
3533304;nova luzitânia;0;0;1 - sem passageiros;1 - sem passageiros
3533403;nova odessa;0;0;1 - sem passageiros;1 - sem passageiros
3533502;novo horizonte;0;0;1 - sem passageiros;1 - sem passageiros
3533601;nuporanga;0;0;1 - sem passageiros;1 - sem passageiros
3533700;ocauçu;0;0;1 - sem passageiros;1 - sem passageiros
3533809;óleo;0;0;1 - sem passageiros;1 - sem passageiros
3533908;olímpia;0;0;1 - sem passageiros;1 - sem passageiros
3534005;onda verde;0;0;1 - sem passageiros;1 - sem passageiros
3534104;oriente;0;0;1 - sem passageiros;1 - sem passageiros
3534203;orindiúva;0;0;1 - sem passageiros;1 - sem passageiros
3534302;orlândia;0;0;1 - sem passageiros;1 - sem passageiros
3534401;osasco;0;0;1 - sem passageiros;1 - sem passageiros
3534500;oscar bressane;0;0;1 - sem passageiros;1 - sem passageiros
3534609;osvaldo cruz;0;0;1 - sem passageiros;1 - sem passageiros
3534708;ourinhos;0;0;1 - sem passageiros;1 - sem passageiros
3534757;ouroeste;0;0;1 - sem passageiros;1 - sem passageiros
3534807;ouro verde;0;0;1 - sem passageiros;1 - sem passageiros
3534906;pacaembu;0;0;1 - sem passageiros;1 - sem passageiros
3535002;palestina;0;0;1 - sem passageiros;1 - sem passageiros
3535101;palmares paulista;0;0;1 - sem passageiros;1 - sem passageiros
3535200;palmeira d'oeste;0;0;1 - sem passageiros;1 - sem passageiros
3535309;palmital;0;0;1 - sem passageiros;1 - sem passageiros
3535408;panorama;0;0;1 - sem passageiros;1 - sem passageiros
3535507;paraguaçu paulista;0;0;1 - sem passageiros;1 - sem passageiros
3535606;paraibuna;0;0;1 - sem passageiros;1 - sem passageiros
3535705;paraíso;0;0;1 - sem passageiros;1 - sem passageiros
3535804;paranapanema;0;0;1 - sem passageiros;1 - sem passageiros
3535903;paranapuã;0;0;1 - sem passageiros;1 - sem passageiros
3536000;parapuã;0;0;1 - sem passageiros;1 - sem passageiros
3536109;pardinho;0;0;1 - sem passageiros;1 - sem passageiros
3536208;pariquera-açu;0;0;1 - sem passageiros;1 - sem passageiros
3536257;parisi;0;0;1 - sem passageiros;1 - sem passageiros
3536307;patrocínio paulista;0;0;1 - sem passageiros;1 - sem passageiros
3536406;paulicéia;0;0;1 - sem passageiros;1 - sem passageiros
3536505;paulínia;0;0;1 - sem passageiros;1 - sem passageiros
3536570;paulistânia;0;0;1 - sem passageiros;1 - sem passageiros
3536604;paulo de faria;0;0;1 - sem passageiros;1 - sem passageiros
3536703;pederneiras;0;0;1 - sem passageiros;1 - sem passageiros
3536802;pedra bela;0;0;1 - sem passageiros;1 - sem passageiros
3536901;pedranópolis;0;0;1 - sem passageiros;1 - sem passageiros
3537008;pedregulho;0;0;1 - sem passageiros;1 - sem passageiros
3537107;pedreira;0;0;1 - sem passageiros;1 - sem passageiros
3537156;pedrinhas paulista;0;0;1 - sem passageiros;1 - sem passageiros
3537206;pedro de toledo;0;0;1 - sem passageiros;1 - sem passageiros
3537305;penápolis;0;0;1 - sem passageiros;1 - sem passageiros
3537404;pereira barreto;0;0;1 - sem passageiros;1 - sem passageiros
3537503;pereiras;0;0;1 - sem passageiros;1 - sem passageiros
3537602;peruíbe;0;0;1 - sem passageiros;1 - sem passageiros
3537701;piacatu;0;0;1 - sem passageiros;1 - sem passageiros
3537800;piedade;0;0;1 - sem passageiros;1 - sem passageiros
3537909;pilar do sul;0;0;1 - sem passageiros;1 - sem passageiros
3538006;pindamonhangaba;0;0;1 - sem passageiros;1 - sem passageiros
3538105;pindorama;0;0;1 - sem passageiros;1 - sem passageiros
3538204;pinhalzinho;0;0;1 - sem passageiros;1 - sem passageiros
3538303;piquerobi;0;0;1 - sem passageiros;1 - sem passageiros
3538501;piquete;0;0;1 - sem passageiros;1 - sem passageiros
3538600;piracaia;0;0;1 - sem passageiros;1 - sem passageiros
3538709;piracicaba;0;0;1 - sem passageiros;1 - sem passageiros
3538808;piraju;0;0;1 - sem passageiros;1 - sem passageiros
3538907;pirajuí;0;0;1 - sem passageiros;1 - sem passageiros
3539004;pirangi;0;0;1 - sem passageiros;1 - sem passageiros
3539103;pirapora do bom jesus;0;0;1 - sem passageiros;1 - sem passageiros
3539202;pirapozinho;0;0;1 - sem passageiros;1 - sem passageiros
3539301;pirassununga;0;0;1 - sem passageiros;1 - sem passageiros
3539400;piratininga;0;0;1 - sem passageiros;1 - sem passageiros
3539509;pitangueiras;0;0;1 - sem passageiros;1 - sem passageiros
3539608;planalto;0;0;1 - sem passageiros;1 - sem passageiros
3539707;platina;0;0;1 - sem passageiros;1 - sem passageiros
3539806;poá;0;0;1 - sem passageiros;1 - sem passageiros
3539905;poloni;0;0;1 - sem passageiros;1 - sem passageiros
3540002;pompéia;0;0;1 - sem passageiros;1 - sem passageiros
3540101;pongaí;0;0;1 - sem passageiros;1 - sem passageiros
3540200;pontal;0;0;1 - sem passageiros;1 - sem passageiros
3540259;pontalinda;0;0;1 - sem passageiros;1 - sem passageiros
3540309;pontes gestal;0;0;1 - sem passageiros;1 - sem passageiros
3540408;populina;0;0;1 - sem passageiros;1 - sem passageiros
3540507;porangaba;0;0;1 - sem passageiros;1 - sem passageiros
3540606;porto feliz;0;0;1 - sem passageiros;1 - sem passageiros
3540705;porto ferreira;0;0;1 - sem passageiros;1 - sem passageiros
3540754;potim;0;0;1 - sem passageiros;1 - sem passageiros
3540804;potirendaba;0;0;1 - sem passageiros;1 - sem passageiros
3540853;pracinha;0;0;1 - sem passageiros;1 - sem passageiros
3540903;pradópolis;0;0;1 - sem passageiros;1 - sem passageiros
3541000;praia grande;0;0;1 - sem passageiros;1 - sem passageiros
3541059;pratânia;0;0;1 - sem passageiros;1 - sem passageiros
3541109;presidente alves;0;0;1 - sem passageiros;1 - sem passageiros
3541208;presidente bernardes;0;0;1 - sem passageiros;1 - sem passageiros
3541307;presidente epitácio;0;0;1 - sem passageiros;1 - sem passageiros
3541406;presidente prudente;158801;0;5 - de 100.001 até 1.000.000;1 - sem passageiros
3541505;presidente venceslau;0;0;1 - sem passageiros;1 - sem passageiros
3541604;promissão;0;0;1 - sem passageiros;1 - sem passageiros
3541653;quadra;0;0;1 - sem passageiros;1 - sem passageiros
3541703;quatá;0;0;1 - sem passageiros;1 - sem passageiros
3541802;queiroz;0;0;1 - sem passageiros;1 - sem passageiros
3541901;queluz;0;0;1 - sem passageiros;1 - sem passageiros
3542008;quintana;0;0;1 - sem passageiros;1 - sem passageiros
3542107;rafard;0;0;1 - sem passageiros;1 - sem passageiros
3542206;rancharia;0;0;1 - sem passageiros;1 - sem passageiros
3542305;redenção da serra;0;0;1 - sem passageiros;1 - sem passageiros
3542404;regente feijó;0;0;1 - sem passageiros;1 - sem passageiros
3542503;reginópolis;0;0;1 - sem passageiros;1 - sem passageiros
3542602;registro;0;0;1 - sem passageiros;1 - sem passageiros
3542701;restinga;0;0;1 - sem passageiros;1 - sem passageiros
3542800;ribeira;0;0;1 - sem passageiros;1 - sem passageiros
3542909;ribeirão bonito;0;0;1 - sem passageiros;1 - sem passageiros
3543006;ribeirão branco;0;0;1 - sem passageiros;1 - sem passageiros
3543105;ribeirão corrente;0;0;1 - sem passageiros;1 - sem passageiros
3543204;ribeirão do sul;0;0;1 - sem passageiros;1 - sem passageiros
3543238;ribeirão dos índios;0;0;1 - sem passageiros;1 - sem passageiros
3543253;ribeirão grande;0;0;1 - sem passageiros;1 - sem passageiros
3543303;ribeirão pires;0;0;1 - sem passageiros;1 - sem passageiros
3543402;ribeirão preto;451889;0;5 - de 100.001 até 1.000.000;1 - sem passageiros
3543501;riversul;0;0;1 - sem passageiros;1 - sem passageiros
3543600;rifaina;0;0;1 - sem passageiros;1 - sem passageiros
3543709;rincão;0;0;1 - sem passageiros;1 - sem passageiros
3543808;rinópolis;0;0;1 - sem passageiros;1 - sem passageiros
3543907;rio claro;0;0;1 - sem passageiros;1 - sem passageiros
3544004;rio das pedras;0;0;1 - sem passageiros;1 - sem passageiros
3544103;rio grande da serra;0;0;1 - sem passageiros;1 - sem passageiros
3544202;riolândia;0;0;1 - sem passageiros;1 - sem passageiros
3544251;rosana;0;0;1 - sem passageiros;1 - sem passageiros
3544301;roseira;0;0;1 - sem passageiros;1 - sem passageiros
3544400;rubiácea;0;0;1 - sem passageiros;1 - sem passageiros
3544509;rubinéia;0;0;1 - sem passageiros;1 - sem passageiros
3544608;sabino;0;0;1 - sem passageiros;1 - sem passageiros
3544707;sagres;0;0;1 - sem passageiros;1 - sem passageiros
3544806;sales;0;0;1 - sem passageiros;1 - sem passageiros
3544905;sales oliveira;0;0;1 - sem passageiros;1 - sem passageiros
3545001;salesópolis;0;0;1 - sem passageiros;1 - sem passageiros
3545100;salmourão;0;0;1 - sem passageiros;1 - sem passageiros
3545159;saltinho;0;0;1 - sem passageiros;1 - sem passageiros
3545209;salto;0;0;1 - sem passageiros;1 - sem passageiros
3545308;salto de pirapora;0;0;1 - sem passageiros;1 - sem passageiros
3545407;salto grande;0;0;1 - sem passageiros;1 - sem passageiros
3545506;sandovalina;0;0;1 - sem passageiros;1 - sem passageiros
3545605;santa adélia;0;0;1 - sem passageiros;1 - sem passageiros
3545704;santa albertina;0;0;1 - sem passageiros;1 - sem passageiros
3545803;santa bárbara d'oeste;0;0;1 - sem passageiros;1 - sem passageiros
3546009;santa branca;0;0;1 - sem passageiros;1 - sem passageiros
3546108;santa clara d'oeste;0;0;1 - sem passageiros;1 - sem passageiros
3546207;santa cruz da conceição;0;0;1 - sem passageiros;1 - sem passageiros
3546256;santa cruz da esperança;0;0;1 - sem passageiros;1 - sem passageiros
3546306;santa cruz das palmeiras;0;0;1 - sem passageiros;1 - sem passageiros
3546405;santa cruz do rio pardo;0;0;1 - sem passageiros;1 - sem passageiros
3546504;santa ernestina;0;0;1 - sem passageiros;1 - sem passageiros
3546603;santa fé do sul;0;0;1 - sem passageiros;1 - sem passageiros
3546702;santa gertrudes;0;0;1 - sem passageiros;1 - sem passageiros
3546801;santa isabel;0;0;1 - sem passageiros;1 - sem passageiros
3546900;santa lúcia;0;0;1 - sem passageiros;1 - sem passageiros
3547007;santa maria da serra;0;0;1 - sem passageiros;1 - sem passageiros
3547106;santa mercedes;0;0;1 - sem passageiros;1 - sem passageiros
3547205;santana da ponte pensa;0;0;1 - sem passageiros;1 - sem passageiros
3547304;santana de parnaíba;0;0;1 - sem passageiros;1 - sem passageiros
3547403;santa rita d'oeste;0;0;1 - sem passageiros;1 - sem passageiros
3547502;santa rita do passa quatro;0;0;1 - sem passageiros;1 - sem passageiros
3547601;santa rosa de viterbo;0;0;1 - sem passageiros;1 - sem passageiros
3547650;santa salete;0;0;1 - sem passageiros;1 - sem passageiros
3547700;santo anastácio;0;0;1 - sem passageiros;1 - sem passageiros
3547809;santo andré;0;0;1 - sem passageiros;1 - sem passageiros
3547908;santo antônio da alegria;0;0;1 - sem passageiros;1 - sem passageiros
3548005;santo antônio de posse;0;0;1 - sem passageiros;1 - sem passageiros
3548054;santo antônio do aracanguá;0;0;1 - sem passageiros;1 - sem passageiros
3548104;santo antônio do jardim;0;0;1 - sem passageiros;1 - sem passageiros
